epoch,phase,task,metric,mean
11,train,classification,loss/primary,0.6218459529704169
11,train,classification,loss/routing_weighted,0.6814856850787213
11,train,classification,loss/classification_separation_weighted,0.5705174988037661
11,train,classification,loss/classification/accuracy_surrogate_weighted,0.16098740108703313
11,train,classification,loss/classification/balanced_accuracy_surrogate_weighted,0.16847794983339937
11,train,classification,loss/classification/macro_f1_surrogate_weighted,0.18070781868147223
11,train,classification,loss/classification/nll_surrogate_weighted,0.025566188119180305
11,train,classification,loss/classification/brier_surrogate_weighted,0.08610659779515117
11,train,regression,loss/total,1.8925274513863228
11,train,regression,loss/primary,0.9695266036165727
11,train,regression,loss/confidence_weighted,0.17112803197390325
11,train,regression,loss/routing_weighted,0.6866535721598445
11,train,regression,loss/regression_gate_aux_weighted,0.06521924768851416
11,train,regression,loss/regression/mae_weighted,0.9695266036165727
11,train,regression,loss/regression/rmse_weighted,0.0
11,train,regression,loss/regression/huber_weighted,0.0
11,train,regression,loss/regression/log_rmse_weighted,0.0
11,train,regression,loss/regression/relative_mae_weighted,0.0
11,train,regression,loss/regression/bias_weighted,0.0
11,train,regression,loss/regression/median_ae_weighted,0.0
11,train,regression,loss/regression/quantile_weighted,0.0
11,train,regression,loss/regression/r2_weighted,0.0
11,validation,classification,loss/total,1.8295803611928767
11,validation,classification,loss/primary,0.6221079257401553
11,validation,classification,loss/routing_weighted,0.6770527471195568
11,validation,classification,loss/classification_separation_weighted,0.5304197018796747
11,validation,classification,loss/classification/accuracy_surrogate_weighted,0.16354920715093613
11,validation,classification,loss/classification/balanced_accuracy_surrogate_weighted,0.16471578858115457
11,validation,classification,loss/classification/macro_f1_surrogate_weighted,0.17028037526390769
11,validation,classification,loss/classification/nll_surrogate_weighted,0.029346032068133354
11,validation,classification,loss/classification/brier_surrogate_weighted,0.09421652267602357
11,validation,regression,loss/total,1.8121876824985852
11,validation,regression,loss/primary,0.8900380703535947
