epoch,phase,task,metric,mean
8,validation,classification,head/classification/gate/mean,0.37856954301436546
8,validation,classification,head/classification/prototype_variances/mean,0.00040901607526475694
8,validation,classification,head/classification/selector/log_weight/abs_mean,0.009448919603069851
8,validation,classification,head/classification/selector/effective_support/mean,31.99941502578052
8,validation,classification,head/classification/selector/attention_entropy_mean,0.6691699419084542
8,validation,regression,head/regression/mae_hours,853.315763646906
8,validation,regression,head/regression/rmse_hours,1130.5975594954057
8,validation,regression,head/regression/median_ae_hours,752.346602006392
8,validation,regression,head/regression/bias_hours,-213.00600041042674
8,validation,regression,head/regression/relative_mae,5.609304352240129
8,validation,regression,head/regression/branch_weight_entropy_mean,0.9997489777478304
8,validation,regression,head/regression/branch_0/mae_hours,845.2519832090898
8,validation,regression,head/regression/branch_0/weight_mean,0.2604294554753737
